episode,r,l
7379,618.4039811027993,806.0
7380,484.90680886200255,636.0
7381,614.0392726169023,763.0
7382,558.7935598388735,687.0
7383,327.51357663742095,430.0
7384,585.2672645647779,701.0
7385,493.7798414401457,607.0
7386,531.7128937571908,675.0
7387,506.348779466594,612.0
7388,784.9557574712421,959.0
7389,479.88291829797834,702.0
7390,723.3538875318269,1001.0
7391,598.3177005389076,748.0
7392,643.5213713213344,785.0
7393,760.7483592324922,1001.0
7394,452.3640441344163,548.0
7395,513.5468990023513,676.0
7396,512.3423228405941,622.0
7397,712.9883476399017,930.0
7398,384.2201443168102,473.0
7399,519.6775797168369,628.0
7400,651.5293290974893,797.0
7401,443.908700838054,548.0
7402,680.0065912820282,974.0
7403,706.930800881171,878.0
7404,594.5722724896106,712.0
7405,497.7865064222863,587.0
7406,512.1661369656463,593.0
7407,572.2139207439625,695.0
7408,487.6389360203488,601.0
7409,586.0467577185899,753.0
7410,433.0085509565837,590.0
7411,749.011406875772,976.0
7412,540.7642936667113,646.0
7413,431.3234536736897,569.0
7414,440.8644003362716,549.0
7415,570.0990268958434,667.0
7416,733.8615123782091,1001.0
7417,502.5862892328773,658.0
7418,572.6058038333815,691.0
7419,547.7383940499147,709.0
7420,762.0533229200444,1001.0
7421,523.8014246040003,618.0
7422,705.8864914941164,882.0
7423,438.6470795592801,556.0
7424,406.94477580876605,513.0
7425,399.0015443021405,624.0
7426,571.2550342395438,680.0
7427,608.517157048145,766.0
7428,408.819262401197,500.0
7429,577.4055757825097,685.0
7430,429.52068769109616,516.0
7431,459.1635354535286,553.0
7432,701.0919598900473,851.0
7433,626.3404421283116,833.0
7434,567.4667447595274,742.0
7435,654.5846065368015,811.0
7436,271.81084274187083,412.0
7437,380.65931099574254,454.0
7438,585.0363686652362,735.0
7439,575.9847949082113,681.0
7440,444.83728241789646,532.0
7441,473.266513531963,590.0
7442,412.2105737099375,557.0
7443,428.4888062117476,555.0
7444,651.6711557289327,868.0
7445,326.5456570781608,425.0
7446,353.17271537966826,429.0
7447,553.7707755745624,661.0
7448,826.6917391743395,1001.0
7449,537.1326095102102,643.0
7450,605.5107725784815,790.0
7451,545.2040462817856,690.0
7452,466.7145521891312,585.0
7453,537.0363522729501,668.0
7454,504.6980033892602,673.0
7455,827.4290739412305,1001.0
7456,418.8061599535191,602.0
7457,608.662103780713,766.0
7458,735.4724495010424,1001.0
7459,640.3651392514619,847.0
7460,539.5129007118433,662.0
7461,563.9744098697317,721.0
7462,414.13247942453967,518.0
7463,724.7176871630313,931.0
7464,500.2088834858311,605.0
7465,679.4911230762411,828.0
7466,488.5510294219582,641.0
7467,369.211391103507,498.0
7468,572.2666206173667,670.0
7469,537.5671522605544,646.0
7470,351.2509605343091,450.0
7471,766.7299552177951,1001.0
7472,523.4009927754574,656.0
7473,500.23843830578807,663.0
7474,508.98294404769314,687.0
7475,452.4381319817229,664.0
7476,701.5925426237554,1001.0
7477,620.7647839686755,723.0
7478,502.2783180915486,608.0
7479,457.4611636165887,561.0
7480,431.0620949032963,533.0
7481,546.212765889724,658.0
7482,571.5553385932541,671.0
7483,392.2315568869133,517.0
7484,702.6498806626327,909.0
7485,599.3215188022527,736.0
7486,308.2861936857927,411.0
7487,476.78836020211173,588.0
7488,571.795122308069,699.0
7489,591.7130940327771,780.0
7490,616.3671741879341,747.0
7491,594.915492053654,741.0
7492,428.0284862060031,521.0
7493,664.0890143339236,1001.0
7494,463.80027265963787,558.0
7495,624.2276292980503,772.0
7496,358.93010181495043,453.0
7497,495.4534128316508,717.0
7498,374.71168748278393,516.0
7499,347.14746102227537,432.0
7500,768.0615352369479,1001.0
7501,454.99877138772706,599.0
7502,465.86823343477465,578.0
7503,398.54237284124497,485.0
7504,440.96922887107706,543.0
7505,322.23823452117693,405.0
7506,428.47979965493704,518.0
7507,504.0512094739765,629.0
7508,484.2301464190526,601.0
7509,542.0668685778052,652.0
7510,508.0420137193657,606.0
7511,493.3479208133568,583.0
7512,726.6826419611142,912.0
7513,688.9085347167006,821.0
7514,688.6648135100463,854.0
7515,618.013245667304,796.0
7516,568.3281389915562,680.0
7517,230.83290807905888,315.0
7518,544.6107454061076,648.0
7519,404.45851742891006,597.0
7520,474.0216837241484,592.0
7521,657.329694095012,815.0
7522,701.3915837857618,1001.0
7523,743.552242912233,949.0
7524,493.5485037492278,595.0
7525,726.4446823985187,882.0
7526,547.9414131052619,644.0
7527,541.2218753530299,650.0
7528,653.8385444697744,783.0
7529,538.233963963801,698.0
7530,702.7079809385028,1001.0
7531,526.194308907573,636.0
7532,588.0031296651771,691.0
7533,574.8211457670789,717.0
7534,535.9956087143122,662.0
7535,539.732402709198,642.0
7536,484.35110920346966,586.0
7537,386.87270258869415,506.0
7538,443.1748073858674,551.0
7539,543.2989810936041,655.0
7540,457.43788976615326,616.0
7541,600.6622758694995,725.0
7542,743.537131398004,879.0
7543,734.3351119833209,1001.0
7544,424.3825609328552,526.0
7545,758.7173990006303,1001.0
7546,503.4874474713816,643.0
7547,618.9186573372872,815.0
7548,683.3692042203982,913.0
7549,661.2843999311449,957.0
7550,414.02727543377824,508.0
7551,450.27847189404434,586.0
7552,517.9289928838293,607.0
7553,671.0353886037918,863.0
7554,283.46520018984603,387.0
7555,646.1639552697295,855.0
7556,244.18842135885657,382.0
7557,649.8200661377924,895.0
7558,784.6335718819173,1001.0
7559,555.7422264292663,655.0
7560,679.8287171471447,1001.0
7561,721.6373331801938,1001.0
7562,491.9699138553108,584.0
7563,775.3896191068845,929.0
7564,716.317816744713,1001.0
7565,490.39864222797394,603.0
7566,506.0355337912281,657.0
7567,713.3527677405397,918.0
7568,559.6428978193512,737.0
7569,598.3049296013489,703.0
7570,372.491606851581,520.0
7571,512.9366475388059,630.0
7572,496.82229635706665,645.0
7573,515.3014710551269,688.0
7574,519.1577282881241,629.0
7575,663.6797498077766,827.0
7576,393.3430307048361,513.0
7577,504.5433037619505,616.0
7578,502.7230422802032,618.0
7579,692.8184417115264,819.0
7580,743.4064983732137,898.0
7581,701.2595534386072,1001.0
7582,729.4623701217146,927.0
7583,487.05891533869936,601.0
7584,594.6895306916721,728.0
7585,547.2772784510393,671.0
7586,654.5912564417962,801.0
7587,640.5567488633865,771.0
7588,641.9576720368121,803.0
7589,489.9458596256151,592.0
7590,526.635766914019,776.0
7591,474.3114142232758,640.0
7592,561.9035866126652,849.0
7593,457.60448524746516,643.0
7594,486.09964195038026,642.0
7595,578.2969588108654,706.0
7596,322.46606175124776,459.0
7597,793.140636657332,1001.0
7598,799.6667776645503,1001.0
7599,614.5713097205636,851.0
7600,713.015908022821,923.0
7601,403.9563013642655,519.0
7602,477.960745315337,617.0
7603,741.6646452247626,1000.0
7604,498.4633173002738,606.0
7605,463.9960759830581,558.0
7606,519.1568749359884,633.0
7607,528.7966095950227,654.0
7608,442.58936532102786,527.0
7609,510.8411981521152,626.0
7610,463.3869630320072,565.0
7611,522.8404083502955,613.0
7612,637.046328867198,743.0
7613,430.2573099866501,569.0
7614,627.3972306588985,799.0
7615,555.803363282992,699.0
7616,527.9991807841031,641.0
7617,578.7162540554868,683.0
7618,555.2546025965885,696.0
7619,480.65122641033685,582.0
7620,595.8428742322675,750.0
7621,621.6708538053371,908.0
7622,589.2612809350288,710.0
7623,651.6799768963625,828.0
7624,571.7543914542281,683.0
7625,640.1360503648503,833.0
7626,745.2496020612007,875.0
7627,473.95063566901683,559.0
7628,596.8401363431469,740.0
7629,644.1737841374598,905.0
7630,564.0073879616132,844.0
7631,622.9067999516394,755.0
7632,561.6294363600854,801.0
7633,566.5996503984044,844.0
7634,554.5005670122725,886.0
7635,432.7336348179602,609.0
7636,730.3276152834131,1001.0
7637,714.8102792044219,1001.0
7638,644.9808878998957,800.0
7639,720.0005578662955,1001.0
7640,760.844231717287,1001.0
7641,394.6525892355901,512.0
7642,772.0726375616105,999.0
7643,349.3106100666644,489.0
7644,779.3118571911356,1001.0
7645,366.53485962470944,519.0
7646,647.6182717473196,818.0
7647,599.7870742993482,725.0
7648,813.6917559645937,1001.0
7649,429.8141557993167,607.0
7650,738.1799830968592,899.0
7651,407.07266193701173,531.0
7652,583.5186294477963,691.0
7653,556.3751005809605,754.0
7654,425.312267247684,558.0
7655,598.4052749400543,892.0
7656,703.3971601756461,1001.0
7657,423.36338461293315,618.0
7658,815.1791236876746,1001.0
7659,534.9704645576567,813.0
7660,715.1797893577824,871.0
7661,739.9437228477469,1001.0
7662,553.3492726645643,694.0
7663,576.3872716109076,727.0
7664,697.0627809793473,1001.0
7665,846.4778456830378,1000.0
7666,547.7801396181599,678.0
7667,586.9580687832868,1001.0
7668,735.0014934444655,908.0
7669,717.8216664668595,873.0
7670,567.0988378751099,717.0
7671,481.4663420338717,738.0
7672,555.4140552069431,716.0
7673,854.1704761273273,1001.0
7674,601.7523747848819,809.0
7675,284.4423845828379,407.0
7676,651.0876630825161,795.0
7677,772.6128884522553,954.0
7678,348.53186806391716,449.0
7679,733.1735818155383,932.0
7680,680.3576639611539,891.0
7681,302.91432373062094,404.0
7682,749.3590568389068,964.0
7683,391.19158865189837,539.0
7684,534.6761316846073,710.0
7685,806.5607102896932,1001.0
7686,731.955512255011,943.0
7687,458.4848867341975,607.0
7688,464.03773534521304,604.0
7689,595.6251379653344,806.0
7690,819.0983868854106,1001.0
7691,656.3713622923968,791.0
7692,547.8674492247541,759.0
7693,496.2248521865243,654.0
7694,747.4287502223672,1001.0
7695,765.8933876753337,1001.0
7696,500.61607009770717,617.0
7697,660.7190928407329,775.0
7698,722.9728074687333,858.0
7699,737.7873425796029,889.0
7700,857.5463566517233,1001.0
7701,350.941516265713,511.0
7702,602.422583948516,725.0
7703,595.8530112127629,791.0
7704,709.2027078224776,847.0
7705,758.0399298422014,900.0
7706,832.1186356975065,1001.0
7707,641.443206016246,891.0
7708,498.0496978769437,663.0
7709,494.8641199446288,661.0
7710,732.6805696465725,1001.0
7711,723.3811178383951,900.0
7712,726.8665460295261,1001.0
7713,782.9441256875855,1001.0
7714,683.154055447711,877.0
7715,827.8558823410374,1001.0
7716,347.62653530744905,475.0
7717,696.6726509526217,820.0
7718,837.4541156494059,1001.0
7719,831.7054712034111,1001.0
7720,338.1860029164324,441.0
7721,434.4534452069419,538.0
7722,676.0295595914821,1001.0
7723,741.3942446286568,976.0
7724,802.2141741255383,1001.0
7725,806.5354032540097,1001.0
7726,677.8418369586357,991.0
7727,786.8825502090974,1001.0
7728,439.0784252601497,588.0
7729,806.7148217898082,1001.0
7730,730.8447631907396,1001.0
7731,851.9363266423914,1001.0
7732,488.44987471810634,603.0
7733,466.41953686803475,614.0
7734,811.8334867530771,1001.0
7735,694.5418369696588,825.0
7736,290.3964023988928,431.0
7737,755.0028900423688,1001.0
7738,818.5420976828563,1001.0
7739,679.0203495292482,822.0
7740,581.6023860095447,720.0
7741,823.6220767903742,1001.0
7742,614.5997242706555,918.0
7743,497.51267503793906,594.0
7744,744.9489660027538,915.0
7745,609.3724842083327,776.0
7746,692.8137595576969,889.0
7747,784.3566511016688,1001.0
7748,510.5921016457614,640.0
7749,510.7179989077407,672.0
7750,459.7598250076732,576.0
7751,312.7828350450986,444.0
7752,751.4576969280521,1001.0
7753,376.8989086075945,516.0
7754,811.519563385417,1001.0
7755,616.7896794228252,753.0
7756,366.1029511185286,466.0
7757,693.9065823849257,859.0
7758,583.4535529571617,716.0
7759,815.2864516933073,949.0
7760,795.5466702585937,1001.0
7761,824.690167040777,1001.0
7762,717.1988744613838,868.0
7763,512.4442581872966,661.0
7764,768.8646900492894,1001.0
7765,463.93176384447065,603.0
7766,776.1203428689832,1001.0
7767,651.3579749069892,827.0
7768,828.6086684474525,1001.0
7769,836.7205983403726,1001.0
7770,492.5930254893133,687.0
7771,464.26689546139363,593.0
7772,507.9190771919022,636.0
7773,485.48661971116616,671.0
7774,682.4703895602047,820.0
7775,348.97111379217205,488.0
7776,354.70958989861185,448.0
7777,372.00966349771807,465.0
7778,761.8116448094346,1001.0
7779,728.9442746862596,1001.0
7780,801.1414835307024,1001.0
7781,689.9118009882218,872.0
7782,781.9696752915115,992.0
7783,667.0646543534091,860.0
7784,685.0827705489328,838.0
7785,452.7821536213958,549.0
7786,702.7978261350291,829.0
7787,780.8123924510377,1001.0
7788,689.4431204123225,813.0
7789,297.4376489090732,397.0
7790,735.8020753095786,971.0
7791,704.2829632261518,897.0
7792,776.774660436359,1001.0
7793,590.5628171251107,807.0
7794,804.4916844212611,1001.0
7795,788.0838200175433,1001.0
7796,697.2905524411073,907.0
7797,476.0996065401685,612.0
7798,554.3957988284286,682.0
7799,425.79468398556907,504.0
7800,615.8994983521699,830.0
7801,755.8200678558089,1001.0
7802,804.3483635793832,1001.0
7803,737.6131408361995,955.0
7804,542.9467263530037,683.0
7805,700.1224782734736,833.0
7806,644.2683868397952,763.0
7807,703.4498906250939,941.0
7808,414.90011759426005,526.0
7809,716.3382843952801,1001.0
7810,766.4506459588586,1001.0
7811,581.8586220871152,694.0
7812,440.9094019926346,605.0
7813,714.2471410401505,928.0
7814,798.9268079137477,1001.0
7815,821.7484357168355,1001.0
7816,707.4385646155594,982.0
7817,685.598061778099,968.0
7818,765.2910523857167,1001.0
7819,717.2656229384697,926.0
7820,749.0409193238798,937.0
7821,636.7064568352167,942.0
7822,530.7672715627258,734.0
7823,711.3137664715736,880.0
7824,815.5287353489797,1001.0
7825,733.8886527097347,957.0
7826,502.7735024678333,705.0
7827,792.0774415930447,1001.0
7828,846.3224180361117,1001.0
7829,777.4006612088073,1001.0
7830,793.3359962192229,1001.0
7831,518.0660577171391,665.0
7832,834.2863343205352,1001.0
7833,452.9996864340595,601.0
7834,802.1523420694186,1001.0
7835,661.4203400703421,922.0
7836,807.5076567215593,1001.0
7837,376.63872705164437,495.0
7838,720.5651352814092,881.0
7839,622.2354153795072,777.0
7840,339.59184644214605,502.0
7841,667.3836399856566,804.0
7842,561.6745652982539,769.0
7843,656.0683950792952,875.0
7844,847.9826439844527,1001.0
7845,839.8805965101747,1001.0
7846,515.5291235310018,656.0
7847,423.2716216651312,552.0
7848,552.5764262717106,743.0
7849,669.7216803422873,793.0
7850,716.0157084409793,891.0
7851,666.5827491660211,799.0
7852,476.82070953024584,634.0
7853,728.2036537158866,947.0
7854,629.7961318170676,803.0
7855,828.66222510951,1001.0
7856,492.987497035803,655.0
7857,548.6950023445688,668.0
7858,390.0867933565268,536.0
7859,711.5618404528376,924.0
7860,840.9458400317809,1001.0
7861,749.690875153296,1001.0
7862,416.8618358538417,522.0
7863,471.0831377371693,650.0
7864,504.2552398938135,617.0
7865,529.0861793949415,678.0
7866,487.2876542508968,661.0
7867,465.91658244905466,584.0
7868,447.0027041761797,661.0
7869,713.4476615780212,918.0
7870,251.11176821921086,376.0
7871,812.0473775918211,1001.0
7872,731.9713112613426,1001.0
7873,855.9523062536798,1001.0
7874,566.4785270468954,767.0
7875,741.9548998793113,915.0
7876,484.10589671221123,654.0
7877,707.4839004508548,865.0
7878,789.913887834883,952.0
7879,659.4138631065861,811.0
7880,849.3510639356512,1001.0
7881,459.230216098734,543.0
7882,458.95022985143726,595.0
7883,677.0480294702526,799.0
7884,514.0341337051381,664.0
7885,350.498658456149,464.0
7886,729.9123288450999,912.0
7887,393.53722946624544,552.0
7888,619.9556141832472,757.0
7889,574.5087675326735,782.0
7890,537.7338047127954,650.0
7891,536.5972119339565,701.0
7892,800.4813986691222,1001.0
7893,609.9866013512327,707.0
7894,700.9562772663437,922.0
7895,757.0924036303813,950.0
7896,643.0597038201222,974.0
7897,785.0858248643162,1001.0
7898,427.4034868929564,545.0
7899,448.45478521191507,537.0
7900,373.4218532335286,510.0
7901,379.3653382472282,483.0
7902,565.426338618897,698.0
7903,464.68935926693723,572.0
7904,491.95347723811625,602.0
7905,478.0846721905275,655.0
7906,705.9540893187877,845.0
7907,461.94581482881443,567.0
7908,434.99263638292814,550.0
7909,422.0718304737687,543.0
7910,685.2357704474999,822.0
7911,835.551407501543,1001.0
7912,617.9588858961629,750.0
7913,591.8805809846622,760.0
7914,682.3109960516205,947.0
7915,665.8499404799626,822.0
7916,586.4201537918638,702.0
7917,427.86127338293323,541.0
7918,668.9606512260287,864.0
7919,625.9586820516105,779.0
7920,536.1179750798487,734.0
7921,411.4401757959134,530.0
7922,530.0265336225465,682.0
7923,355.1907992709647,452.0
7924,458.49409457032084,591.0
7925,468.4462914387834,581.0
7926,539.6990716379081,674.0
7927,533.6465472257478,644.0
7928,546.9134440459316,686.0
7929,634.0554178857387,748.0
7930,552.7250838596126,737.0
7931,422.46898187825104,576.0
7932,703.8168973534473,828.0
7933,461.4918175026792,623.0
7934,398.41248584729874,513.0
7935,825.033523168512,996.0
7936,604.7325001646119,752.0
7937,471.67336252012547,600.0
7938,656.2274163525518,924.0
7939,359.2382431817906,506.0
7940,728.5766026453797,881.0
7941,381.97102161258584,535.0
7942,367.80945252219124,472.0
7943,432.84439853181215,591.0
7944,496.70377034129973,596.0
7945,599.163603986205,758.0
7946,542.7614597106505,726.0
7947,674.0285251399052,831.0
7948,657.6813932943884,1001.0
7949,316.30188791886405,507.0
7950,620.5769648563537,808.0
7951,622.6438345911133,791.0
7952,488.503035726196,582.0
7953,634.3165329516629,947.0
7954,400.04928537534425,506.0
7955,530.5161405248456,673.0
7956,599.3654224206052,754.0
7957,606.0378115734298,755.0
7958,572.0456814138693,742.0
7959,527.6939380090707,637.0
7960,376.58555542612345,489.0
7961,529.9699715087725,703.0
7962,749.3944240586571,1001.0
7963,704.1589173472282,876.0
7964,267.71660308190116,354.0
7965,792.2847681450576,1001.0
7966,509.7687441699838,665.0
7967,502.0744156069253,618.0
7968,749.7824996455373,905.0
7969,559.6351468279953,794.0
7970,439.6824639184151,584.0
7971,598.3232365282623,759.0
7972,656.6037055325021,877.0
7973,375.2242726430189,506.0
7974,846.8354207357261,1001.0
7975,572.8701365739826,747.0
7976,572.6853519210123,722.0
7977,482.0787187115128,571.0
7978,755.6447302356519,1001.0
7979,548.6051615112738,655.0
7980,499.3686626543345,642.0
7981,602.6596440097042,731.0
